0.63005,0.061782,0.24437
0.63046,0.066492,0.24363
0.6308,0.071153,0.24297
0.63089,0.073407,0.24266
0.63097,0.077799,0.24215
0.63093,0.079897,0.24192
0.63067,0.083967,0.24174
0.63043,0.085896,0.24183
0.6294,0.089337,0.24241
0.62916,0.091119,0.24276
0.62843,0.094542,0.24392
0.62772,0.097763,0.24561
0.62724,0.099303,0.2467
0.62635,0.1025,0.24921
0.62587,0.10394,0.25063
0.62486,0.10676,0.25369
0.62439,0.10819,0.25536
0.62319,0.11113,0.25858
0.62245,0.11404,0.26247
0.62213,0.11552,0.26448
0.62155,0.11841,0.26856
0.62128,0.11984,0.27062
0.62054,0.12322,0.27451
0.62035,0.12461,0.27644
0.62025,0.12715,0.28009
0.62023,0.12836,0.28192
0.62025,0.131,0.28537
0.62026,0.13385,0.28861
0.62028,0.13531,0.29019
0.62032,0.1383,0.2933
0.62042,0.13979,0.29482
0.6206,0.14279,0.29792
0.62066,0.14458,0.29946
0.62093,0.14876,0.30307
0.62103,0.15245,0.30611
0.62103,0.15428,0.30756
0.62109,0.15796,0.31035
0.62101,0.15979,0.31164
0.62082,0.16332,0.3141
0.62069,0.16508,0.31527
0.62029,0.16838,0.31755
0.6201,0.17008,0.31876
0.61969,0.1735,0.32121
0.61927,0.17684,0.32389
0.61908,0.17861,0.32527
0.6188,0.18204,0.32833
0.61864,0.18362,0.3298
0.61836,0.1868,0.33303
0.61826,0.18836,0.33462
